item_id	v0	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24
146	-0.06775942058606599	-0.09252999904924164	-0.06893133144364853	-0.05526704871428091	-0.0836228624947439	0.11593381906930543	0.008007262177437028	0.09049385704202483	-0.17253099713957207	0.052550034156803864	0.12916518440834968	0.005858587141509486	-0.04983841728436651	-0.009452024324366124	-0.05524100390807369	-0.013083041503316075	0.11682012597367077	0.0014027046306158905	-0.0018855547395358753	0.0333694273304506	0.10324888184716502	0.10122535239898581	0.04825090284077931	0.06515377553439927	0.05307250232113203
52	-0.16199735273231097	-0.09738947852399252	0.08781223397332756	-0.07820137695259496	-0.03530707224668709	-0.03755631715421417	-0.0701018927933326	-0.01577619350648692	-0.007381594567041154	0.04989511117659193	0.09814787767282046	0.1072167821596999	-0.1093302213342589	0.10374604651903734	0.0907824849507231	0.014116453133111613	0.010643120660704103	0.0035568037335400077	0.14982339678687093	0.03436951885315531	-0.15857692862413944	-0.1312141035762518	-0.11883721148901058	0.10939649201477733	-0.0068821508966964645
46	-0.210572228530172	0.0700627794059771	0.13166856411440656	0.0919281391199661	0.04459479439503802	-0.14589073835266292	-0.0900202661545442	0.061148238064884744	0.05230051204277506	0.07109035041937586	-0.0602547291732983	-0.029265328984820198	0.08940044130713129	-0.027415990089237938	0.004305298781285333	0.02084453283747007	0.06567711147764	0.007912129972138613	0.01812228606351139	-0.024745454844109182	-0.009559049819590987	-0.01212202791662482	0.03347678843018161	0.014366067626282765	0.03751212987095982
88	-0.22443848681827444	-0.0626390836778696	0.1677934029843978	-0.0983112999712263	0.01818850751639196	-0.1210130140726527	-0.06470942520879888	0.09673055407728334	-0.0167099514614808	0.0884774563077125	0.05737047483735875	0.16999818564566707	0.04706226812449715	0.12144322942532502	0.041077765591633	-0.0622130179670435	0.048850772771950206	0.11546266213904142	-0.03790012064418562	-0.06653510134183531	0.06289209788608915	-0.09781734238654645	0.015092925463393013	-0.013993709101662958	-0.12473279476868532
170	-0.17304738837126848	-0.09358548238922465	0.09787662768938955	-0.08459661263163774	0.06782151394468468	0.11204228512174562	0.041967305687062945	0.0344183886697893	-0.03938244033505683	-0.04068716835068897	0.06767581171999416	-0.009379963356310896	0.1107750636807369	-0.1265572541556287	-0.020516322594231837	-0.06688160112688224	0.11866993597927256	0.07554230646922806	-0.08317970400546475	-0.015380949943120047	-0.06594075345028716	-0.03340210638399982	0.042077821505403463	0.04143232638827434	0.06930838979095
285	-0.2238780152854764	0.45157182604941803	-0.19927315029977224	-0.01923575859335441	-0.013301950812813728	0.02919715770462441	0.05567188806590945	0.021094112083717826	-0.02459797302128221	0.061902791674228984	0.029111301929438924	0.05375199730194232	0.025342947774276137	0.027072249406227208	0.04711373656328794	-0.1327573616027247	-0.026602264569324716	-0.0405990828870678	-0.11082711507448889	0.1778540846906294	-0.013873138783272263	0.08490707696288191	-0.006661895934286382	-0.10494198145131951	0.04414541312906016
227	-0.17246282265040716	-0.0687842560497931	0.11812494503691304	-0.06661745409571031	-0.02409820104091174	-0.049814681884950335	-0.0954524921072919	-0.07639530396767487	0.04293281167715248	-0.08121065237795298	-0.07145134345255814	0.08259613332140096	-0.0375450244898981	-0.007110170829683879	0.04582360528622872	-0.07285454435144276	-0.10594946743631306	0.007881797412557111	0.011434741100666094	-0.027563427405919973	-0.009051564194930034	-0.03649814243205318	-0.016685508344814737	-0.016534676337366248	-0.10219244105608076
53	-0.28700211704606393	0.12692161769819554	0.22199202619341407	-0.11891962096919613	0.04097454136963952	-0.08449586324440501	0.023243732138426076	0.10539366488463389	-0.013547871882816677	0.06191806044659461	-0.040593025259812884	-0.10232627767837608	0.07693253675669635	-0.005003624428295656	-0.03964972430924146	0.05027123844371884	0.07175733904172174	-0.011348117244960687	0.032129521166010554	0.004622415431749711	0.05300237277097516	0.025137148759567494	0.018297692855117703	0.005263531971857042	0.009867200128611475
40	-0.24866225057304547	0.034910293793015	0.19954652020792563	-0.04079674669903988	0.08040681138513935	-0.1514005705072422	-0.01675929237483946	0.07774698426711857	0.014581667703880592	0.0801546560543121	0.04747084449601482	-0.05230905029147205	0.05733095822720279	0.05646749118994693	-0.020938298617245714	0.0759605784457282	0.06638044997956419	-0.01634690822317345	0.007261794950374555	-0.010176774069346459	-0.020311464251585625	-0.054417979977153794	0.004730181042305405	0.0272217544954676	0.034244085101579384
182	-0.2579463188256853	0.009773915960681553	0.16984680695150214	-0.11040309314350188	-0.014654518815115695	-0.03266989717988124	0.014678483217347917	0.08850264714197446	-0.06171729911849481	0.10256564022133463	-0.018065970147012427	-0.006294193875499776	0.007665615573518439	0.05300106502336276	-0.00842886081866956	0.01408489979304688	0.08272515606765024	0.008532985102869314	-0.024056647614730847	0.07152465941276598	0.03154402284617376	0.01208368776633299	0.05939532018080925	0.030167327278775555	0.04895039950285014
256	-0.2306643592843785	-0.04690369916288981	0.18268912775447468	-0.0737826857693912	0.0677568372649466	-0.15237128762992447	-0.021607946292944956	0.001047689273232133	-0.02018821296113635	-0.08565835583226075	0.1985291339814969	-0.0484868827174869	0.08893185840721682	-0.03336033939727635	-0.06656416642684877	-0.024997068440332802	0.033211361620328055	-0.0022711782399464516	0.013041248090943066	-0.009770870437773053	-0.09534996928872225	-0.03857070939562095	-0.03979490270344596	0.11722574420615989	-0.04850109071961009
32	-0.4116965704903866	0.12985008176218008	0.26313736190397896	-0.07369816074325887	0.02765505079292574	0.057742026635669026	0.027864279404106556	-0.03611423643188504	-0.014863041084182174	-0.0622796610170995	0.09232093774545808	-0.07396955568411433	-0.10130364271808802	-0.033543876263607796	-0.025705441467024227	0.03488767094589101	0.02174860308350479	0.00635630202527348	-0.003596366919425235	0.048605361612945305	0.027885785615534377	-0.026679120105274703	-0.021226571135638847	-0.028246780643451444	0.023619616173406688
33	-0.40690426760752824	0.20543095961327307	0.22987509982579768	-0.03614064995228886	0.013686632621824936	0.030669123762996662	0.01805944345567891	0.013392640753057189	0.009164218240969697	-0.02267023013715977	0.04325768135062767	-0.08641924538755753	-0.031797721200515786	-0.015847285912973443	0.015181012156894935	0.016751380239881625	-0.00246822778105719	0.010710692267335222	0.030573740035251158	-0.0038518043798630238	-0.008572432065349696	-0.020638387566279292	-0.004494087794312276	-0.006009907046200792	0.0061694271620196285
265	-0.09613965203092663	-0.12269390742633157	-0.01740762230270948	-0.06960445599178104	-0.12434970915748128	0.10105746677257116	0.07841360113270994	0.01958391638335147	-0.10809483651260157	0.009781297731011962	0.10147724159063073	0.08881348539154625	-0.06590493792114567	-0.10437581642204874	0.03779120412379127	-0.13201300993876125	-0.05445166810131127	0.07187993916979214	-0.11063647494543104	0.15841208625153502	-0.022556542204886298	0.07738718476752153	-0.004756121016619839	-0.04342902506969687	-0.012410356129421755
54	-0.30476441322028763	0.0683347298334851	0.1788505015358275	-0.0739908530417865	0.028631344665222554	-0.03239552540911281	0.007440544020877531	0.11088768290864885	-0.02842939906062836	0.1165466928879162	0.02234553067345714	-0.032623568994242805	0.006853197575437	0.03671935922259274	-0.047905169799156155	0.0811561696894665	-0.007543957679957899	-0.007961794519347486	0.027129781279248626	0.005138709810309384	-0.005097981435983803	-0.02145297426812539	0.008615107085886855	-0.01829342609957254	0.07826175743388807
37	0.04492698752301389	-0.018317904932902657	0.154493607308824	-0.07049703949709132	-0.06372958593976424	0.1540035632863808	-0.0416317839164972	-0.007398477032747782	0.04594593165972916	0.03295711210986931	0.027886737797812564	0.08602716895985403	0.018614203964425587	0.022574507925996117	-0.004152655224985832	-0.03511486824901322	0.009777888031278383	-0.03842414604010766	0.02180311342357806	-0.042014678964680356	-0.0035768626801821603	-0.024700378843364613	-0.0227253358469979	0.00028797999303742784	0.036018794474658236
282	0.013545478347503826	-0.09854837303611474	-0.10702615608301791	-0.010531332064654932	-0.022680054706347024	-0.02161188027573184	-0.040762566820174526	-0.1530622324163134	0.008489406934402853	0.03835440096799566	0.05012409600956655	-0.03484635059706641	-0.047449065642314006	0.022647350867425507	-0.0947019393651588	0.00018840861095277287	0.004063864741563996	-0.12023178393981396	0.10474614971009438	0.0479368407387243	-0.04572466129738022	0.03542091804922933	0.09679479610961658	0.00410079598740154	0.022576444978514437
295	-0.0033252611843051817	-0.15176539070916992	-0.10830337820548783	-0.05659401513754841	-0.06317379811598439	0.2292445485442536	0.06051442546832329	-0.09875049957990574	-0.009181874706326604	-0.07577791228567318	-0.18099548164908225	0.03895410166902183	0.0038471318992043552	0.04048655085963541	0.02129959086391051	-0.004432970371523219	-0.04469258932467184	-0.058996006792253614	0.056886996722975244	0.015065558755667213	-0.038685551878893026	-0.08732361114976961	0.022665171808073706	-0.06962603076977239	-0.003833742119674108
328	-0.30477373502533484	0.07596341291604226	0.11155331989432893	-0.10207429983694497	-0.07915614040714754	0.15649094663227245	0.1036131664327785	0.02292268299846507	0.03555405676165911	-0.08580820547623488	-0.0955389281841337	-0.12890380756802733	0.004534069989691588	0.1274976617693809	-0.030147567174837648	-0.00955034318776794	-0.09402096755304475	0.02010962391669352	-0.054599798422677155	0.056612576068150955	0.03490898438390744	-0.06533921027892899	-0.022967638764136933	0.0275468008287681	0.015532140454226196
471	-0.22369341271380533	0.3698219404934939	-0.1396343843316758	-0.04276138436588539	0.05801513883149809	0.006977546375468322	0.05764321817156013	0.1245957622785835	0.11931331134498709	0.036246930651758553	-0.1472330351360825	0.09847025909499978	-0.1317324407025952	0.010821183159489897	-0.03789143504904262	-0.0025865859067694934	-0.1175486004839028	0.02572435621817636	-0.004065928603516595	0.05171793927229046	0.02051698125499915	-0.0039550015518993245	-0.00617340470145067	0.0422300467134065	-0.07784241291649596
223	-0.24866564063368438	-0.001766290302486591	0.18567623006713876	-0.09846216373325829	0.004221589046713578	0.0009861175246508194	-0.004655488036048405	-0.082253588532869	-0.009192910194267353	-0.16270005319405684	0.013101705996661814	0.057084290929438085	0.044960601814483435	-0.00573044857669388	-0.045746952943856174	-0.03524383469828376	-0.02056910144658564	-0.03802195359627716	0.07566024118197726	0.03224635149096423	-0.00910350577360683	-0.01622131616982515	-0.030215826936462135	0.03952156864477203	0.015058550989485808
43	-0.2685320074448549	0.03133065685045951	0.1536392076033191	-0.11120170006402842	0.008073021920114878	-0.08480426686788614	0.00975908650199645	0.07871591311898267	-0.025282939405302376	0.07921919600277452	-0.013613659922289916	0.004557281350946497	0.0713039211576393	0.005472747812074332	-0.03990092671251602	0.0532760901431271	0.14655013987371296	-0.012007989435273564	0.025757025955238978	0.03629202294207109	-0.005695310329757363	-0.027395035291358335	0.05253353102641737	0.04377367969999764	-0.015431543630501417
267	-0.2840368358726473	0.2494672552058439	0.1858783450909105	-0.09013236293746102	0.05473868089701086	-0.14600505168182548	-0.0660653135259609	0.06325516211784725	0.08730877787552543	0.048523224319858574	-0.040347167919286796	-0.017605096067319092	0.09466217509115361	-0.05596191020726312	0.012462444794756194	-0.010348799064887795	0.0016390241431744927	-0.010447639886497051	0.006264356998559727	-0.07198723912548959	-0.04474181987984037	-0.058035065972296504	-0.061308683742592865	-0.03434797765576024	0.0007564360195486565
543	-0.13816777440466457	0.1641113126535389	0.051147589506401206	-0.05641909669858824	0.04563405059409082	-0.05655524666565788	-0.0483191840086334	0.06068194846028615	0.03490298677860907	0.07009810984682772	0.12542850095315886	0.034574487658509706	-0.05396450032615635	0.03629502058738157	-0.02670192338126915	0.025397132359244255	-0.01968462017213215	-0.014901647004817517	-0.008279325284650616	0.03641403596586284	-0.049645299360916266	-0.09100503480914217	0.00038226344392723144	-0.0025202241459219813	0.0027609700891519508
525	-0.1706758736871899	-0.07469056005380374	0.15679895002517244	-0.10739074873533863	0.08723316419589097	-0.10011316854211348	0.03653392413676283	0.005686432682624859	0.04967817767328539	-0.0017176545035612997	0.012560184326801425	0.15147298438883985	-0.02259826976982353	-0.019675409253642636	-0.008915105629439427	0.04670331814468619	0.045413826060795956	-0.09119995329808116	0.03618352571544436	0.028365679660790455	0.012375458068466632	-0.032419537985847624	-0.008327038021664132	0.009522980446663777	0.001565347612903752
573	-0.2928354737839614	0.052049881930864475	0.15033589177366402	-0.1137799514200943	0.04783479828930143	0.02722575319625256	0.11405759931460328	-0.06485173113755374	-0.038210051653725804	0.06536656086456787	0.10161989365927962	0.19412007758694008	0.1966776248775374	0.08044950574147594	0.022294680097783112	0.11380853100635738	0.126502100854738	-0.02163151671874735	0.03024445184143892	-0.03623995611101312	-0.06718933626435863	-0.007143937400889334	0.007825259001151816	0.021115841874509714	-0.06143641040924319
289	-0.11848133512874509	0.27361189977244593	-0.18165247636024934	0.0020665703629631216	-0.029437715998128795	-0.02405887857422269	-0.05920753142467913	-0.14187980656749855	0.010388521530212115	0.010795669072875711	0.018188334553869395	0.1478703687191918	-0.008859162330167102	-0.008816425751478917	-0.016745582123146075	-0.027300095914228144	0.003884413341941304	-0.03796613314379127	0.05845900751327956	0.04382548979619824	0.04099209473138345	-0.028333991615067625	-0.01617704881305194	0.022377786379382206	0.004311632595486693
560	-0.24216111050726127	0.6232393350630311	-0.2950464450466812	-0.003327436384565815	0.03660074846825674	0.06288175059058684	0.09246895887353407	0.06654225598985755	-0.01728931928194492	0.08404727702392756	-0.020658523273838495	0.014898115431581871	-0.07753705493538351	0.04654818893308701	-0.004153920955568711	0.006036412639698153	-0.012253029278619557	-0.03412086859591237	0.021280730243838065	0.018052170441681673	0.01895256378471355	-0.006438858177619043	0.028229272638165024	-0.015423295167313875	-0.0297734518425549
352	-0.3213769264696873	0.037946447999703356	0.1553735072301939	-0.09560026477821948	0.011847888749775713	0.07060744039592803	0.0063412715890238764	0.007202657978521492	-0.046183473954245796	-0.027299400915712316	0.06887252536228843	0.009436672476943476	0.02229840549042255	-0.020878572579075015	-0.010108626321600096	-0.11815475098670579	-0.10294307904558582	0.03767776910277379	-0.07256116134479754	0.1007068960254626	-0.057268772158029405	-0.007958342462245633	0.05697958626264649	-0.013203544247398714	0.01815306895861857
569	-0.3267330729324814	0.49197830889363237	-0.09304581303957019	-0.03653212324957254	0.020045617684273598	0.03933102113423071	0.0010532528263320934	0.11163069985457608	-0.024786036874526088	0.060243010656898396	0.04480037754786461	-0.04910344857608157	0.09007765404706228	0.019985592899463858	-0.025075627082919095	-0.031736166741074316	0.024460896659597452	0.018647090860359518	0.0002765221761032822	-0.026330202124731403	0.02255619293277502	-0.02148798872134645	0.03926093146465047	0.007815713244790318	-0.07857165400858264
50	-0.20502672951093348	0.05311849305929495	0.2176546116879664	0.02144706433249013	0.04094251628444789	-0.117209141261191	-0.08347651817274615	0.06697300050464164	0.08210160527009124	0.043477296374156094	0.023403875090411322	0.04931647187757252	-0.042485935792367945	0.09428039525673002	0.005656266379000285	0.03383626073096498	-0.0053453570872121344	-0.000754828268365223	-0.009990568641545445	0.005635965341400801	0.019119043421456164	-0.006724017719781561	0.011824260363739323	0.03961432702781395	0.10368224896462598
486	-0.0379841781225596	-0.11757127963567938	-0.07693609896076181	-0.03894901900810465	-0.14505330103317973	0.15001494267895243	-0.03794877250532552	0.10711945858339911	-0.010665313378764092	0.04050525911132602	0.019994827554976384	-0.05231157307442501	0.0010013258998640175	0.19195650725860647	0.07959132239607124	0.024466668973696804	-0.030065438657317232	0.01536075214497481	-0.05446473053642962	-0.09534512726973807	-0.029805857927315434	-0.08319221466238814	-0.07372726742387778	-0.0114968607963269	-0.015301009377885434
437	-0.15813605616902673	0.09131645327657488	-0.004229535798883868	-0.06168814028837298	0.008897152016700889	-0.05763854019349524	-0.03962946609742432	0.12021425460985245	0.0396981161112984	0.06975318278288804	-0.040157914644857386	0.019138545727391133	-0.01532785284050288	-0.19451794722536722	-0.0758435086831117	-0.05460127534161116	0.03589195428975614	-0.030624207490476882	0.07449299664985437	0.02497463899624589	-0.051804139624799975	0.0053008942045064235	-0.0959429628516641	-0.020275946216290416	-0.03078252067002961
432	-0.3236693989236042	0.08575536898566229	0.21046310143380292	-0.12218515749187585	0.022670097462291913	-0.03841168525373996	0.012631727959925556	-0.0012638331285283076	0.05240234324942221	-0.01107729585298361	-0.01093094105804078	0.05398010664627951	-0.005516285660821571	-0.0012443447551103244	-0.009458327956511709	0.07509430223691084	0.04751836884849087	-0.009285700144209623	0.06052896878631392	0.025757799413845563	0.052414153907593686	0.08500995264998645	0.04243794569301226	-0.0306056596988513	0.060260670608319175
145	-0.21036451390338654	0.02286253047440804	0.10351403642849066	-0.07634067991127032	0.0054773081252181164	-0.049932071058123584	-0.014082886290778305	0.2117090827581085	-0.05766348412229447	0.10469253452833892	-0.10276189569257466	-0.08189872411992975	0.16647643786269997	0.08245271305945019	-0.058419888558801446	-0.03893529021451458	0.11677201637897948	0.13948671068009327	-0.08173176169918153	-0.11473282149106324	0.055908873970652355	-0.03288975394952097	0.13133462418865935	0.18703821007215934	-0.22539911640627922
663	-0.354687745168507	0.21338326779634842	0.15137859222103792	-0.09852625378359721	-0.014538326662552017	-0.05741430576562644	0.03373163491963251	0.05991790055814773	-0.03327971102628873	0.034048857392711296	-0.027247699509036397	-0.05929666838517081	0.0722368636131978	0.04683530259639744	-0.023057248261266126	0.014653095911822654	0.01581259441844376	0.08431703286748937	-0.06538613353332107	-0.0674572952007893	0.05516447171503153	0.009129538526477207	0.052173482315705	0.06598619254278243	-0.015132817359965795
512	-0.06370851044248765	-0.09985643030082553	-0.010129319956120736	0.14995745276050795	-0.0034730342754911636	-0.07385186463803324	-0.04535613957099129	-0.012511744493307775	0.031574506696800245	0.06679076268046082	-0.0213265640821799	0.13058425653396846	0.012386495305294792	0.013511583440345764	-0.02410584334963523	0.007287575568452489	0.08868145528372051	-0.056055832795122225	0.00711363030918908	0.036000681983257524	-0.04038383339584365	-0.08030385844961085	-0.04216641418710096	0.027104442294528637	-0.022933698869419507
619	-0.11766372563668376	0.37402442832299776	-0.26581154123625617	-0.014571879031758819	-0.1142898298201396	0.0734428701885003	0.1869473378178813	-0.07416929937253154	-0.0046428671462511025	0.014926458955681964	-0.11747203653714032	0.003723510821873621	0.06810616558079313	0.098102923958319	0.11774987854693059	0.17350138369237608	3.890596584203946e-05	0.051915167575055744	-0.08754316449661427	0.04455199072461727	-0.0317755958424348	-0.07526929567378944	0.019781663335973775	-0.04422348732939298	0.0023629991310251024
582	-0.3547603248125202	0.15785650821944347	0.1871000408688926	-0.11660591573825246	0.01851418378691498	-0.02773500063469458	-0.040872077531254485	-0.0012373120875355636	0.04579437594989517	0.012885935699071451	-0.11302912825003208	0.011401040871565285	-0.05815872391907871	-0.05155037267382836	0.028924321435421802	0.01932007667526996	0.06990461763572423	0.04156989836187541	-0.01771429716319203	-0.020665062307100447	0.015106349463447476	-0.008946415776799206	-0.013210697879400041	-0.012551008958880302	-0.019789883303126456
84	-0.11395980719976113	-0.12504972756385938	0.005940376272285361	-0.07568004212032313	-0.07140335779922534	0.14896956270411058	0.048662849617733456	0.062013196525122015	-0.10925988189657204	0.007888622004831845	-0.02280636880972881	-0.03848305078352894	-0.17048893614180144	0.015141779940536046	-0.008443624150169537	0.0380872312242713	-0.0017725937431698946	-0.030390809912299817	0.0021854796083713647	0.07668295059928999	0.09026882804017484	-0.0022072823444431945	-0.034742647947202505	-0.06107977522982526	-0.000993689563682237
79	-0.26947845980879864	0.06586182580174942	0.08859419349763917	-0.08041558230697193	-0.005350232561985694	0.06652781536500636	0.06010826615806717	-0.02656948349257378	-0.012385663055086838	-0.05487738594059687	0.08143755248960628	-0.0984465900418419	-0.05614563556815346	-0.09164411401345257	-0.02583118351343871	-0.06069056334415057	-0.03937579960700816	-0.012068803313361942	-0.08926122381850735	0.15484450247977757	0.02104295560489308	0.07816371988077746	0.03376802355091053	-0.07041989135308949	-0.09339659121654878
542	-0.4012982896401542	0.19258214334256799	0.19832829257872417	-0.12080966023413979	0.059870560183483267	-0.053083929266487695	0.024343984845322734	0.12136441537817452	-0.023882573657597654	0.09117118600003626	0.025023992190396516	-0.08394923450666888	0.020033503883145124	-0.012850413428148875	-0.011445871314815946	0.03348245872958894	0.0283835855701029	0.009694037291187592	0.0606390077757352	0.0036011422641093645	0.026046796116926643	-0.0014697700444909225	0.042318659485929486	-0.028321157796017182	0.019395345525379495
468	-0.0014378143463538455	-0.09962313007675033	-0.056147700422713116	-0.04079035408722302	-0.08576719015985113	-0.11438033708526027	0.01624109772132174	-0.01975159331187903	-0.10232484583543199	-0.013485497472222278	0.05181569414571214	-0.061625341714401635	0.05729316143826928	0.08487092682235471	-0.0616264919933935	0.1505234926812345	0.008423998206726322	-0.005253984076540229	-0.058104379197880904	0.08640729316802304	-0.025455067001525757	0.08433874491624606	0.043917948475532695	0.11283285068235133	0.10820626415024615
185	-0.24595556042781644	0.31583190253832727	-0.08609009285575624	-0.029871662634042295	0.001971732262231393	0.042312999564475165	0.023493651002662326	-0.09094898528604436	0.03382935819938765	-0.02238491421182819	0.09633183258146645	-0.01829697042103125	-0.05905332766740803	0.06488489597855028	-0.024258768160254515	-0.000993988537022458	-0.02499140811097102	-0.02193395376711788	-0.01972651053338704	0.015342713274654191	0.010308255434471357	-0.08341718479563187	0.022165109045577065	-0.02703004883678181	0.01583966429249579
652	-0.34019700975752026	0.29855616942016655	0.05194985324236639	-0.08136241425847031	0.04368075025022098	0.002450669138541329	0.060348659322509865	0.06409497819526805	-0.0072872534779107895	-0.035591666119356186	0.03746591163400771	0.09160869813102743	0.12875143531790662	0.05424626646380878	0.01637733514401368	-0.0429780118242853	0.08221603147933598	-0.004281288065748542	0.01999259956646594	-0.012004620604859883	-0.047747176253627774	-0.006567433227651986	-0.06647186225583859	0.05284566616855485	-0.09454573451129679
622	0.026459172193563453	-0.11406212923099339	-0.12103147578311718	-0.02557098124214745	0.02121696184528367	0.006184282973992741	-0.027215097824272477	0.05587458256075336	-0.10933446159386044	0.05401663389552249	0.05242225451330978	0.07082103953292299	-0.09229706939590933	-0.1700383880011572	-0.06138879461402101	-0.041977010621784654	0.043789286060530196	0.03528054921606588	0.005034990432795577	-0.05911417181647583	0.02872526622197719	0.0632918808017317	0.01226854955247844	-0.04549188691241507	0.003827063461062779
635	-0.05377886841130042	0.18410434800650732	-0.23939621152580912	-0.0070441279687649995	-0.04829751073142798	0.007838724171977791	0.167821120495885	-0.12116389674235896	0.030166198661113114	0.13929710805917225	0.10046729759076171	0.03463872431454179	0.01872964450640934	-0.06110127891854363	0.15369270413395258	0.010271060376248456	0.04727515218918568	0.05064351722439761	-0.05308541229490091	-0.03532609255241883	0.024289282694533152	0.011815074198324657	0.013539581364736403	0.010891889146465746	-0.009408633615312549
