user_id	item_id	date	period	label	rating	timestamp
700	194	20110905	1	1	5.0	1315256427000
395	1256	20110906	1	1	5.0	1315277438000
1535	775	20110914	1	1	5.0	1315966250000
1144	1102	20110916	1	1	5.0	1316212326000
982	325	20110916	1	0	3.0	1316151374000
815	962	20110930	1	1	4.0	1317362386000
1231	42	20111006	1	1	5.0	1317862099000
1516	507	20111007	1	1	5.0	1318006913000
1019	620	20111010	1	1	4.0	1318277525000
142	1240	20111021	1	1	5.0	1319158989000
1019	755	20111030	1	0	3.0	1319978695000
878	1249	20111111	1	1	5.0	1321042652000
737	1230	20111124	1	1	5.0	1322106802000
1231	954	20111126	1	1	4.0	1322315567000
784	1053	20111128	1	1	5.0	1322522601000
1105	995	20111129	1	1	5.0	1322538060000
1399	1300	20111206	1	1	5.0	1323149970000
391	711	20111211	1	1	4.0	1323577445000
110	1273	20111217	1	1	5.0	1324085318000
1140	1228	20111218	1	1	4.0	1324232202000
426	1048	20111218	1	1	5.0	1324172289000
658	388	20111225	1	1	5.0	1324834299000
737	1295	20111231	1	1	5.0	1325344385000
1231	54	20120101	1	1	5.0	1325387578000
849	515	20120105	1	1	5.0	1325793738000
183	1312	20120110	1	1	5.0	1326216636000
980	1058	20120116	1	1	4.0	1326747076000
1019	268	20120120	1	1	5.0	1327070460000
115	1315	20120121	1	1	4.0	1327152395000
253	841	20120131	1	1	4.0	1327975888000
1270	296	20120202	1	0	3.0	1328151353000
686	250	20120209	1	1	5.0	1328766418000
1455	1026	20120211	1	1	4.0	1328993687000
690	943	20120213	1	1	5.0	1329097490000
409	1178	20120222	1	1	4.0	1329881886000
635	1315	20120224	1	1	5.0	1330070180000
1105	1227	20120225	1	1	5.0	1330143960000
1154	657	20120301	1	1	5.0	1330638316000
635	1264	20120308	1	1	5.0	1331183850000
1435	449	20120313	1	1	4.0	1331610234000
1160	1257	20120313	1	1	5.0	1331671173000
253	504	20120318	1	1	4.0	1332059957000
141	688	20120323	1	1	5.0	1332475091000
225	347	20120326	1	1	5.0	1332779572000
749	1296	20120407	1	1	4.0	1333775756000
612	1080	20120413	1	1	5.0	1334349463000
1127	1306	20120422	1	1	4.0	1335064022000
418	1108	20120504	1	1	5.0	1336095810000
965	1313	20120506	1	1	4.0	1336271005000
965	1313	20120506	1	1	4.0	1336271005000
1293	782	20120511	1	1	5.0	1336769230000
884	116	20120518	1	0	3.0	1337344891000
986	648	20120522	1	1	5.0	1337719659000
945	713	20120524	1	1	5.0	1337868902000
487	31	20120527	1	1	4.0	1338162556000
1532	306	20120601	1	0	1.0	1338537059000
748	1133	20120606	1	1	5.0	1339005152000
1428	741	20120606	1	1	5.0	1339016842000
1419	682	20120609	1	1	5.0	1339277568000
1331	657	20120613	1	1	5.0	1339568979000
931	1059	20120624	1	1	5.0	1340554262000
554	1103	20120625	1	1	5.0	1340584376000
554	279	20120627	1	1	5.0	1340839950000
554	246	20120627	1	1	5.0	1340799079000
409	1358	20120627	1	1	4.0	1340802406000
59	1351	20120703	1	1	4.0	1341285926000
321	1373	20120705	1	1	5.0	1341513672000
498	33	20120707	1	1	5.0	1341697222000
1427	1308	20120712	1	1	4.0	1342122204000
129	1033	20120720	1	1	5.0	1342744310000
1419	358	20120726	1	1	5.0	1343278734000
1569	598	20120730	1	1	5.0	1343607592000
1569	1042	20120730	1	1	5.0	1343614613000
884	905	20120801	1	0	3.0	1343817973000
1122	481	20120805	1	1	4.0	1344191257000
224	432	20120806	1	1	5.0	1344278396000
888	1159	20120807	1	1	5.0	1344340848000
884	1353	20120815	1	1	5.0	1345017715000
635	1202	20120817	1	1	5.0	1345180912000
1143	1351	20120905	1	0	3.0	1346880890000
799	1405	20120909	1	1	5.0	1347206372000
1399	1395	20120911	1	0	3.0	1347367953000
1419	1363	20120914	1	1	5.0	1347584408000
663	59	20120915	1	1	4.0	1347672016000
481	1376	20120918	1	1	5.0	1348003561000
1072	502	20120920	1	1	5.0	1348163974000
1481	858	20120930	1	1	5.0	1348974797000
103	918	20121008	1	1	4.0	1349725037000
873	858	20121008	1	1	5.0	1349708944000
151	219	20121012	1	1	5.0	1350006119000
715	1427	20121013	1	0	2.0	1350153316000
144	679	20121014	1	1	5.0	1350222194000
601	1312	20121014	1	1	5.0	1350255617000
1435	1326	20121020	1	1	4.0	1350716132000
300	864	20121030	1	1	5.0	1351610503000
261	510	20121031	1	1	5.0	1351688802000
100	1275	20121111	1	0	3.0	1352592038000
164	312	20121112	1	1	5.0	1352737489000
253	445	20121113	1	1	4.0	1352774826000
524	1407	20121118	1	1	5.0	1353201837000
1512	1390	20121119	1	0	3.0	1353332976000
556	244	20121123	1	0	1.0	1353706784000
723	501	20121125	1	1	5.0	1353827896000
1569	1141	20121125	1	1	5.0	1353809337000
139	166	20121125	1	1	5.0	1353859480000
914	757	20121125	1	0	1.0	1353854657000
1490	263	20121128	1	1	5.0	1354069023000
274	308	20121201	1	1	4.0	1354403869000
1601	1182	20121202	1	1	4.0	1354489343000
1472	580	20121203	1	1	5.0	1354534989000
494	756	20121207	1	1	5.0	1354895702000
494	684	20121207	1	1	5.0	1354895996000
1075	1433	20121208	1	1	5.0	1354993984000
1454	1407	20121208	1	1	5.0	1354956585000
724	1236	20121214	1	1	5.0	1355501443000
888	1335	20121215	1	1	5.0	1355577436000
300	1159	20121219	1	1	5.0	1355957060000
1583	950	20121221	1	1	4.0	1356113317000
371	182	20121228	1	0	3.0	1356690811000
869	389	20130106	1	1	5.0	1357488091000
1454	1438	20130108	1	1	5.0	1357622199000
214	674	20130111	1	1	4.0	1357882605000
1231	104	20130113	1	1	5.0	1358119898000
888	734	20130114	1	1	4.0	1358166523000
1302	568	20130115	1	1	5.0	1358233310000
155	1445	20130117	1	1	5.0	1358383268000
1168	1235	20130117	1	1	5.0	1358425140000
286	466	20130119	1	1	4.0	1358565568000
161	1135	20130122	1	1	4.0	1358896093000
1	1061	20130203	1	1	4.0	1359897951000
1476	1265	20130204	1	0	3.0	1359951947000
757	1037	20130210	1	1	5.0	1360500833000
393	1424	20130221	1	1	4.0	1361485264000
192	1218	20130222	1	1	4.0	1361492645000
201	438	20130223	1	1	4.0	1361644800000
359	1474	20130225	1	1	5.0	1361817991000
940	50	20130305	1	1	5.0	1362509994000
635	936	20130307	1	1	4.0	1362630259000
300	770	20130309	1	0	3.0	1362787655000
118	1376	20130310	1	1	4.0	1362952017000
454	229	20130311	1	1	5.0	1363033574000
307	1151	20130311	1	1	5.0	1363010624000
630	711	20130311	1	1	5.0	1362968855000
466	1055	20130315	1	1	5.0	1363313641000
1134	933	20130316	1	0	3.0	1363473281000
955	403	20130318	1	1	4.0	1363639128000
30	1018	20130318	1	1	4.0	1363640826000
193	526	20130320	1	1	4.0	1363811285000
1004	1106	20130321	1	1	5.0	1363884838000
527	343	20130321	1	1	5.0	1363865943000
333	984	20130321	1	1	5.0	1363872432000
274	1364	20130323	1	1	5.0	1364072053000
1609	492	20130328	1	1	5.0	1364470354000
1041	735	20130329	1	1	5.0	1364587767000
946	488	20130403	1	1	5.0	1365002358000
281	570	20130406	1	1	5.0	1365291949000
1071	1229	20130407	1	1	5.0	1365300708000
1606	1308	20130408	1	1	4.0	1365439691000
1606	17	20130408	1	1	5.0	1365439303000
1347	1464	20130409	1	1	5.0	1365542710000
1041	251	20130410	1	1	5.0	1365616490000
1351	1333	20130410	1	1	5.0	1365634494000
1102	664	20130422	1	1	5.0	1366673497000
503	328	20130423	1	0	3.0	1366750131000
514	1306	20130426	1	1	5.0	1366947638000
204	1432	20130429	1	1	5.0	1367259436000
287	1351	20130501	1	1	5.0	1367451777000
1173	1308	20130506	1	1	5.0	1367805345000
578	1464	20130506	1	1	5.0	1367856493000
610	674	20130506	1	1	5.0	1367872556000
208	1315	20130507	1	1	4.0	1367956041000
946	1468	20130507	1	1	5.0	1367953025000
1310	977	20130512	1	1	5.0	1368345084000
125	1186	20130519	1	1	5.0	1368939324000
750	1492	20130522	1	1	4.0	1369253059000
1381	944	20130524	1	1	5.0	1369355165000
1462	249	20130526	1	1	5.0	1369568508000
124	350	20130529	1	0	3.0	1369831835000
962	572	20130601	1	1	4.0	1370056275000
1166	199	20130601	1	1	5.0	1370055052000
425	404	20130604	1	1	5.0	1370345350000
724	1485	20130604	1	1	5.0	1370349046000
903	530	20130605	1	1	5.0	1370451490000
171	1369	20130605	1	1	4.0	1370438728000
390	210	20130606	1	1	5.0	1370495404000
137	1453	20130607	1	0	3.0	1370565366000
750	335	20130613	1	1	5.0	1371154282000
144	975	20130617	1	1	4.0	1371496773000
144	1047	20130617	1	1	5.0	1371504473000
1527	1484	20130618	1	1	5.0	1371522130000
576	1089	20130619	1	1	4.0	1371661635000
144	798	20130620	1	1	5.0	1371754390000
1041	1322	20130621	1	1	5.0	1371827062000
1231	202	20130622	1	1	5.0	1371942959000
105	56	20130627	1	1	5.0	1372355739000
253	590	20130629	1	0	3.0	1372535397000
603	1129	20130701	1	1	5.0	1372686957000
1569	426	20130701	1	1	5.0	1372669602000
257	1341	20130702	1	0	3.0	1372802619000
1071	601	20130704	1	1	4.0	1372904363000
1502	594	20130706	1	1	5.0	1373104254000
1190	69	20130707	1	1	5.0	1373172636000
1328	1434	20130709	1	1	5.0	1373383767000
1598	261	20130709	1	1	5.0	1373377799000
884	34	20130718	1	1	5.0	1374179511000
982	32	20130718	1	1	5.0	1374115995000
1	346	20130720	1	1	5.0	1374344249000
1036	556	20130720	1	1	5.0	1374291185000
205	1478	20130724	1	1	5.0	1374693354000
227	302	20130728	1	1	5.0	1375031003000
1369	32	20130730	1	1	4.0	1375221591000
1369	33	20130730	1	1	5.0	1375221167000
537	909	20130802	1	1	5.0	1375483361000
888	1535	20130802	1	1	4.0	1375447796000
750	629	20130802	1	1	5.0	1375456606000
1602	73	20130804	1	1	5.0	1375647779000
1031	157	20130805	1	1	5.0	1375725238000
151	1535	20130807	1	1	4.0	1375910142000
1278	581	20130808	1	0	3.0	1375962770000
1533	255	20130810	1	1	5.0	1376097578000
884	991	20130813	1	1	5.0	1376390436000
1	77	20130813	1	0	3.0	1376404078000
300	1535	20130819	1	1	5.0	1376944492000
872	1171	20130822	1	1	5.0	1377204528000
1091	1530	20130823	1	1	5.0	1377295945000
470	1309	20130824	1	0	3.0	1377373317000
1247	160	20130827	1	1	5.0	1377577124000
1416	1225	20130828	1	1	5.0	1377706838000
1582	258	20130829	1	1	5.0	1377813400000
1120	32	20130905	1	1	4.0	1378390185000
204	1430	20130906	1	1	5.0	1378446829000
903	87	20130908	1	1	5.0	1378604869000
1120	33	20130909	1	0	3.0	1378749166000
637	54	20130909	1	1	5.0	1378749629000
903	252	20130912	1	1	5.0	1378975658000
1543	535	20130913	1	1	5.0	1379078337000
697	632	20130913	1	1	5.0	1379100411000
1075	1549	20130913	1	1	5.0	1379086643000
390	727	20130915	1	1	5.0	1379205869000
1083	685	20130919	1	1	5.0	1379550012000
1082	1292	20130920	1	1	5.0	1379640139000
1576	811	20130920	1	0	1.0	1379719844000
1047	1018	20130921	1	1	5.0	1379777050000
1437	551	20130924	1	1	5.0	1380031515000
1493	1529	20130924	1	1	5.0	1380023278000
1505	1066	20130927	1	1	5.0	1380241424000
1153	1505	20131001	1	1	5.0	1380600014000
1501	1529	20131006	1	1	4.0	1381026071000
635	1527	20131009	1	1	5.0	1381336321000
1244	1456	20131009	1	1	5.0	1381345346000
780	291	20131012	1	1	4.0	1381538490000
1517	951	20131019	1	1	5.0	1382173274000
1066	1282	20131020	1	1	4.0	1382302259000
204	1043	20131023	1	1	5.0	1382529192000
204	1179	20131023	1	1	5.0	1382528493000
1324	57	20131024	1	1	5.0	1382578215000
310	788	20131026	1	1	4.0	1382762895000
1	513	20131028	1	1	5.0	1382975811000
98	1545	20131102	1	1	5.0	1383435625000
406	1446	20131102	1	0	3.0	1383395525000
888	1598	20131105	1	1	5.0	1383670391000
1338	837	20131109	1	1	5.0	1384009140000
1443	1539	20131110	1	1	5.0	1384090789000
52	339	20131112	1	1	4.0	1384288589000
1019	48	20131112	1	1	5.0	1384277147000
796	203	20131112	1	1	5.0	1384229295000
123	1553	20131122	1	1	4.0	1385138465000
759	166	20131126	1	1	5.0	1385439425000
1075	1612	20131127	1	1	5.0	1385517320000
764	1549	20131130	1	1	4.0	1385780905000
857	776	20131202	1	1	4.0	1385949384000
1116	1532	20131204	1	1	5.0	1386193120000
989	1591	20131205	1	1	4.0	1386282466000
888	864	20131206	1	1	5.0	1386335405000
760	1431	20131208	1	1	5.0	1386527664000
953	1244	20131209	1	1	5.0	1386547221000
1266	1612	20131209	1	1	5.0	1386623308000
1028	1347	20131210	1	1	5.0	1386684666000
1585	1169	20131211	1	1	5.0	1386784579000
62	1361	20131212	1	1	5.0	1386833039000
283	1244	20131216	1	1	5.0	1387232827000
895	1070	20131216	1	1	5.0	1387231711000
1228	1369	20131218	1	1	5.0	1387405299000
900	483	20131221	1	1	4.0	1387599954000
975	1332	20131221	1	1	4.0	1387655587000
300	1598	20131222	1	1	4.0	1387733839000
1395	1021	20131222	1	1	5.0	1387671124000
381	1267	20131222	1	1	5.0	1387699857000
635	1573	20131223	1	1	5.0	1387781823000
634	1518	20131226	1	1	5.0	1388093183000
883	1473	20131226	1	1	5.0	1388100675000
423	623	20131226	1	1	5.0	1388095014000
1427	1402	20131227	1	1	4.0	1388118424000
356	1380	20131228	1	1	5.0	1388194205000
1156	1359	20131230	1	1	5.0	1388429855000
1	646	20140101	1	1	5.0	1388576879000
1417	442	20140102	1	1	5.0	1388620820000
1010	1596	20140103	1	1	5.0	1388764415000
1389	126	20140103	1	1	5.0	1388785647000
1454	1597	20140104	1	1	5.0	1388829838000
996	1415	20140105	1	1	5.0	1388890885000
1345	1557	20140105	1	1	4.0	1388955469000
144	1299	20140106	1	0	2.0	1388994768000
1306	1544	20140111	1	1	4.0	1389413457000
1054	1609	20140117	1	1	5.0	1389971267000
204	1312	20140117	1	1	5.0	1389943021000
1454	1503	20140119	1	1	5.0	1390127024000
1421	1375	20140120	1	0	3.0	1390236280000
1073	1510	20140121	1	1	5.0	1390263291000
1068	957	20140122	1	1	4.0	1390427074000
293	1234	20140123	1	1	5.0	1390500088000
872	647	20140123	1	1	5.0	1390506424000
1231	264	20140124	1	1	5.0	1390589566000
1238	1545	20140125	1	1	5.0	1390678234000
204	937	20140127	1	1	5.0	1390797242000
1454	1567	20140127	1	1	5.0	1390807350000
298	424	20140127	1	1	5.0	1390833335000
298	615	20140127	1	1	5.0	1390833310000
584	333	20140128	1	1	5.0	1390946707000
1018	95	20140128	1	1	5.0	1390882442000
1378	448	20140129	1	1	5.0	1391001863000
1179	1277	20140131	1	1	5.0	1391126645000
283	1386	20140131	1	1	5.0	1391192921000
1405	1632	20140131	1	1	5.0	1391189600000
233	1552	20140201	1	1	5.0	1391268510000
1398	568	20140205	1	0	2.0	1391634123000
1091	1167	20140207	1	1	5.0	1391812261000
720	1626	20140208	1	1	5.0	1391890992000
731	23	20140209	1	1	5.0	1391921920000
1161	1555	20140209	1	1	5.0	1391918873000
497	1239	20140211	1	1	5.0	1392078650000
313	134	20140212	1	1	5.0	1392204980000
286	1226	20140214	1	1	4.0	1392338396000
622	414	20140215	1	0	2.0	1392435235000
208	1573	20140219	1	1	4.0	1392789073000
1073	1117	20140219	1	1	5.0	1392791542000
985	1128	20140220	1	1	5.0	1392920774000
1396	938	20140221	1	1	5.0	1392986686000
1387	1418	20140223	1	1	5.0	1393196846000
598	1608	20140223	1	1	5.0	1393184279000
598	1031	20140223	1	1	5.0	1393185077000
893	1428	20140223	1	0	3.0	1393170347000
1603	1536	20140225	1	1	5.0	1393298618000
343	1554	20140226	1	1	5.0	1393385207000
445	1365	20140302	1	1	5.0	1393802649000
668	896	20140303	1	1	5.0	1393878094000
1005	1142	20140303	1	1	5.0	1393871031000
1270	1449	20140303	1	1	5.0	1393875840000
725	1434	20140305	1	1	5.0	1394047981000
1401	1380	20140309	1	1	5.0	1394401165000
168	857	20140312	1	1	5.0	1394583693000
151	1365	20140314	1	1	5.0	1394828154000
1053	1393	20140316	1	1	5.0	1394999044000
1515	1494	20140316	1	1	5.0	1394948201000
1515	1495	20140316	1	1	5.0	1394948405000
204	1645	20140316	1	1	5.0	1395014275000
204	1648	20140317	1	1	5.0	1395014990000
380	265	20140317	1	1	5.0	1395018081000
983	1306	20140319	1	0	3.0	1395271661000
144	716	20140320	1	1	5.0	1395299348000
283	1189	20140322	1	1	5.0	1395453523000
2	54	20140323	1	1	5.0	1395580399000
204	1574	20140323	1	1	5.0	1395548800000
453	1624	20140324	1	1	5.0	1395677955000
785	1362	20140325	1	0	3.0	1395769980000
1177	760	20140327	1	0	3.0	1395958245000
1506	701	20140327	1	1	4.0	1395949173000
1256	1193	20140327	1	1	5.0	1395904235000
761	743	20140331	1	1	4.0	1396243644000
144	796	20140331	1	1	5.0	1396253140000
1427	140	20140402	1	1	5.0	1396437969000
510	181	20140402	1	1	5.0	1396472024000
303	1354	20140402	1	1	5.0	1396404087000
632	538	20140403	1	1	5.0	1396502480000
246	1003	20140404	1	1	5.0	1396620330000
1502	151	20140405	1	1	4.0	1396673847000
144	917	20140407	1	1	5.0	1396858484000
901	1094	20140410	1	1	4.0	1397172947000
1496	1382	20140413	1	1	5.0	1397403918000
74	51	20140424	1	1	5.0	1398381402000
154	628	20140425	1	1	5.0	1398396844000
1042	981	20140425	1	1	5.0	1398458813000
685	1413	20140427	1	1	4.0	1398601986000
512	340	20140430	1	1	5.0	1398900570000
24	33	20140502	1	1	5.0	1399046013000
405	1172	20140505	1	1	5.0	1399308304000
884	198	20140513	1	1	5.0	1399972631000
