video_id	period	v0	v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24
13	1	0.4756356247032285	0.0373829995086776	-0.030504497606771225	-0.13791113799485044	0.19272007442485717	0.07006921641338677	0.039576872711457184	0.0408448404465058	-0.3950426240622143	0.8427688803146335	0.22214978546141048	0.060379518569652436	-0.01825347929253619	-0.0011959649707972875	0.029948337108401002	0.0006752698469006374	-0.031211424233675122	0.0035855003390505877	0.013788693476527425	0.008392130853582537	0.02100294542102715	0.010631876476871811	0.005372409739284825	0.009943341174946337	0.004855002936374313
13	2	0.4078792698639092	0.08424978379590947	-0.03945727142611659	-0.25118511024929424	-0.259436580225714	0.01569471383583294	-0.0016234086059354897	0.00882217612935827	-0.38348274692759377	0.8617427896769329	0.2329914902531185	0.03904569092944624	-0.014423507626690691	0.00816989402496034	0.01024891123537129	-0.00713563455486795	-0.04775777253892801	-0.00025420228848617996	0.026940013157926213	-0.00265560116968742	0.020683749434328748	0.013882330907063301	0.00380350650882186	0.00259562465147126	-0.00778630906112546
14	1	0.4908482111769518	0.022647231884991126	-0.02255550910686646	-0.06437699514020884	0.3399317039182359	0.06832983441226821	0.027564328645496725	0.0401278017441294	-0.026745346621465924	-0.05808481876030061	-0.058809637001622485	-0.04804901096863036	0.013019946007437487	0.00450900045483485	-0.04990608299650325	0.010343852726366313	0.12284172472183935	-0.003924914162595275	-0.10442899028754113	-0.048804140044846435	-0.15037808961563667	0.9421262162158597	0.09861666379228284	0.09420399371618453	0.0558528513845229
14	2	0.4571208012761093	0.046007127454865286	-0.02701423648948975	-0.12077830298265553	0.11479982389723724	0.04130451989596484	0.007035875612482989	0.02421117673686477	-0.020997572187113973	-0.04865280979110602	-0.05341329315389357	-0.058656927850837	0.014889747602560621	0.00918863266348358	-0.05972450354460575	0.00647731438781618	0.11460204534281186	-0.0058370175705729	-0.09789759591737664	-0.054308325962447467	-0.15054526395115866	0.9437423551080008	0.09784171354800687	0.09054518746900135	0.0495579535275242
15	1	0.4887071293695301	0.026906717556832	-0.020930461411289077	-0.04968606194685332	0.30935963986450093	0.05815393603350884	0.03209848659604592	0.021839866186455188	-0.02231494235367415	-0.03864487629331486	-0.03306275304800434	-0.005461457458572225	0.012991963475182187	-0.00011613522515337798	-0.0016582071857021	0.007380684688080888	0.032301242673226524	0.0039524465426155125	-0.006261526178431688	0.009152586207831562	-0.02118160888027209	-0.012146843478454237	-0.0065512701821795125	-0.000901319186845975	-0.0029576784745485875
15	2	0.4648464992989867	0.0435341562851234	-0.02411689388114173	-0.08964190424697265	0.1499584546242084	0.03920581628977658	0.0175557808709681	0.01069485090503746	-0.01832115552430761	-0.032047119957294826	-0.02925031157393516	-0.01291991806901777	0.01421451735456459	0.00325887877984789	-0.008679891524529559	0.00468872808627991	0.02643836301760217	0.00259116576532413	-0.0017089015619417998	0.005224850006821069	-0.02132053831861937	-0.01100554760951444	-0.00707928323167784	-0.00349548142935317	-0.00743070171082119
16	1	0.4827808956327055	0.026447012629729087	-0.02354222918773821	-0.07485366492434363	0.2700563142312089	0.04411172901007904	0.002223280234489775	-0.0033973198737103	-0.025621142888104638	-0.04596751586086779	-0.03553631591471998	-0.059732647977757534	0.028912510440151813	0.002785853474378125	-0.025240920484515886	0.002580010044451725	0.05289452973259447	0.0020626614273036	-9.748056774520726e-05	0.011664874485684824	-0.045974224125564234	-0.036853173515381275	-0.018939423751537336	-0.008931582293228088	-0.06958861868421624
16	2	0.4433092220945897	0.05395915350931317	-0.028797755311851508	-0.14095219485396346	0.0062820205674597295	0.012728929713668569	-0.02186366878241415	-0.02186585415706315	-0.01896335063037885	-0.035019608069903264	-0.029217375110949066	-0.07207625079975896	0.030895064462749762	0.00836396891267561	-0.03682465471075884	-0.0018387912121787201	0.04321101724048365	-0.00019098274812040134	0.00745046815079631	0.00518613194234458	-0.046206073681608686	-0.03496938506032655	-0.01981271560000896	-0.013221965113834281	-0.07698137363204519
17	1	0.5030079538548434	0.01674908647803539	-0.019995620091456612	-0.03471453596293157	0.3994516400144493	0.06959681241465125	0.03315066792481178	0.03166270407072886	-0.029615794857729763	-0.049381049822501716	-0.042388843201577264	-0.00019625697504472504	0.00772049300503305	0.006667504716389925	-0.0061754689330974	0.0077007981608620876	0.035150955781243935	0.013298642246728776	-0.013417090165882287	0.022017734248041224	-0.04511399531037428	-0.021513750347560437	-0.013013356860816488	-0.006679234751976212	-0.011117272205378613
17	2	0.42524396584382795	0.06964597820357465	-0.02997898079305415	-0.16163000261003066	-0.11560614725773843	0.009104348284196179	-0.011256508166253478	-0.006407699774027641	-0.015133758683769987	-0.026001843280631008	-0.02786776899665249	-0.02332650671454695	0.014556941713712041	0.01631998252734754	-0.026506265062870897	-0.00154518431200671	0.01603400536343182	0.005793252918756679	0.003575065789198	0.0037591765178788907	-0.03722697100664625	-0.014879297410011011	-0.01247801861955804	-0.01268339419720071	-0.02171091331621076
18	1	0.4562026895393648	0.047967647332901986	-0.025142867283952965	-0.10299668168922091	0.10636802231828849	0.03263859129688025	0.014002981235511462	0.011741476032742525	-0.0174720229150352	-0.03117167628145335	-0.030470664298105625	-0.01564424244736415	0.02466120517399645	0.0024544911456433876	-0.009807256048828162	0.0026697819092574124	0.02417872992522954	0.0007185632341922763	0.0007063655246669126	0.0031788163494421125	-0.022490465545812986	-0.011553697488612425	-0.007943595441311875	-0.0065516819357557005	-0.009485902870034613
18	2	0.4243979869920187	0.06997369948062578	-0.02934650095535895	-0.1561708685797057	-0.10588526458426398	0.00712530808702779	-0.00533956631334845	-0.0032839230116977003	-0.01204843898853552	-0.02226873274629716	-0.02538144118049438	-0.02565572879307474	0.02645099197846861	0.00685467418389427	-0.01905808477047214	-0.0009930475928917998	0.01641022256539274	-0.0010842705718408798	0.006875866753604789	-0.00200857025950347	-0.02264167695514998	-0.01002819700309247	-0.00867869404777046	-0.010001050555968009	-0.01542053183508311
19	1	0.5260954994121759	-0.0297543221340004	0.7511065613943337	0.5410525271862435	0.12825187027994484	0.008226199681995637	0.08002943671579336	0.020984333549384924	-0.012578600225802	-0.0119768958193189	-0.008899189804206925	0.045946670034894936	-0.0019245592201858374	-0.00893930836668205	0.02135726976990835	0.010744863352561838	0.016605745404974774	0.0026772528303057375	-0.003630164751657925	0.009955841245859425	0.0038205270667212	0.0006744069005708251	0.0004150917710746375	0.007692837434007438	0.009659908487587675
19	2	0.4956218683404769	-0.00863137574524742	0.747068205867702	0.4900838493221351	-0.07518413190348139	-0.01616825027819117	0.06148896699921551	0.00662346623283894	-0.00739787707026591	-0.00346716880134837	-0.00402091104465928	0.03637045842317578	-0.00025767501014515996	-0.0047002477676384	0.01247494139798226	0.00726096177226578	0.009152929153311399	0.0009438281872638334	0.00225982751653657	0.00497834829430266	0.0036689989592554304	0.00213451879874843	-0.00028180336247269526	0.00438575065206808	0.00396655463068148
20	1	0.4974781660751768	0.02480725972123335	-0.0218785311189366	-0.05321343587474653	0.3323438738443492	0.06401816140862986	0.0285822056146455	0.03495665809432561	-0.02542151614882845	-0.04655968053685915	-0.03991195511134243	-0.014141128098537188	0.015539107454663	0.010854479787636163	-0.013503568490254976	0.0056210794546657505	0.039681057913119086	0.006544885495727425	-0.005358511904845838	0.00413082920562265	-0.037019494603268185	-0.022197298529697825	-0.013284263921143263	-0.008512899883206212	-0.015600608775860187
20	2	0.4392099521038008	0.06512108980085171	-0.029580324987988217	-0.15063063829380607	-0.056513934012058356	0.0172709303440166	-0.00685098402854001	0.007427461194550421	-0.01548420675822434	-0.03024801268721164	-0.030587843758390493	-0.03248316234950937	0.01881973546968688	0.0189146779182771	-0.030448555366597307	-0.00108926196368165	0.02544934438901634	0.00324112049770846	0.00594584033774164	-0.005371684731986561	-0.037295716336223424	-0.01940249775625745	-0.01463165552492636	-0.014832193244295641	-0.026473555859789798
21	1	0.493245737029133	0.009663167826063737	-0.6513987559825094	0.7015924411147785	0.15358200113445847	0.025849507291145227	0.05012668715520355	0.0024540114478327126	-0.008541705142848926	-0.0130652354302233	-0.0003032658322156875	0.01688210603943066	0.006846244974946475	-0.007807149403349613	0.019966139039789013	0.006634046330048962	0.0068360141980334625	0.0024637348841010376	0.0037984403882074	0.011922297256190725	0.002794495583501175	0.0006015531360913	0.00316268943737545	0.010986184845213725	0.00631758823537725
21	2	0.4746927234110344	0.022750097900069398	-0.6539186083130594	0.6704393536672402	0.029345929966491442	0.01132236925171445	0.03877601797091573	-0.0060656831603630905	-0.00549727095149	-0.00801764872975906	0.0026730178876706967	0.01115402356498984	0.00759322427955756	-0.0050925947944859004	0.014440389853592481	0.00464938526120977	0.00223949912194727	0.0013783038300305	0.00725474117948216	0.00884063518091181	0.00265906420144809	0.00148046943181794	0.00277876796947328	0.00896294679896183	0.0028087187390772
22	1	-0.5018269095487482	-0.7822266973053229	-0.015666332266210264	-0.04754562669839437	0.5006882906739312	0.6577707629311447	0.2069251977047046	0.05448635860711091	-0.3550392568692556	0.8320155853690003	0.23361569060116538	0.06065396163856174	-0.022619941849840463	-0.023792627811611525	0.010295863546000076	0.0019488841556243375	-0.024144101183589062	-0.005940257429254025	0.0047751454621466375	0.016772882615605462	0.022836153255565227	-0.00014078447940074412	0.009188873612040425	0.01563693535330986	0.02827086838865275
22	2	-0.5588959285992685	-0.742747420949782	-0.02320877004461097	-0.14295549418651815	0.11984216663708483	0.6119790142772377	0.1722231272001052	0.0275199385241868	-0.34530515460217137	0.8479935657327993	0.24274767997669167	0.042687985181105934	-0.019400578637649178	-0.015901269264776672	-0.00629787120071109	-0.00462623346328411	-0.03808179590964493	-0.0091756452732703	0.01584935787362804	0.00746695180308911	0.022566580823298852	0.0025966435626154022	0.00786807369357059	0.00944809239100539	0.01762214803712461
23	1	-0.4652397544919532	-0.2994168462882132	0.002131928219209525	-0.041884647970194665	0.21547347752846213	-0.24143306433270037	-0.49681465982635425	0.7613125691632858	0.06060069395792759	0.010817907001756487	0.033778968438402474	-0.2980624857819607	0.0398894470972539	-0.00682327279808865	-0.06006891923919457	-0.0040820706482041875	-0.0001110535052862815	-4.03081529952348e-05	0.03724144262344704	0.0010130099698833874	-0.021655805014792612	-0.033924640835748546	-0.0013272525811582124	-0.009909019921730275	-0.015331290572025251
23	2	-0.5049930752903007	-0.2719161587144367	-0.00312144256831956	-0.1083453935623773	-0.04981792098443455	-0.27333070593547104	-0.5209884367726432	0.7425272905588514	0.06738217847172469	0.02194865584950623	0.04014015465997584	-0.3105781308991353	0.04213180503552611	-0.00132615028206253	-0.07162828680356068	-0.00866251746009949	-0.00981971751930461	-0.0022935564286572898	0.044955721111351446	-0.0054694231537915	-0.02184373244052206	-0.032017708769201854	-0.0022469999169435497	-0.01422025093198869	-0.02274848846743305
24	1	0.49566488819292237	0.023953719424502713	-0.022620410449257923	-0.06109830529169121	0.33433911467919236	0.048923844337116676	0.023438819132323575	0.017039173243488286	-0.028857518331909825	-0.05136755302766807	-0.04471323979754465	-0.044599456980702674	0.022565139836677826	-0.0034914231662157877	-0.021635852030482274	0.00870814045957405	0.0673371361510593	0.0028467177097867623	-0.003743775600353025	0.021670111835326487	-0.0612155143861087	-0.04820836948315103	-0.03118772722171085	-0.0281276448081586	-0.11187742122040355
24	2	0.4614900816549049	0.04759049379293079	-0.027135599030975854	-0.11823029078226074	0.10628412817036757	0.021495836668947527	0.002658912833651114	0.0008859952471700724	-0.02302615239632467	-0.041796582034864846	-0.03924494597621054	-0.055360424499811246	0.024498872724929097	0.0012314142043990568	-0.031570616322996625	0.0047675326048849	0.05899202038651722	0.0009101419200590286	0.0028905067000183997	0.016098324808982486	-0.06137612487834497	-0.0465688532299928	-0.0319794393673834	-0.0318335552113241	-0.11825317854438654
25	1	0.5179582931770546	0.0063182699817279754	-0.027672634796777798	-0.08865567183811981	0.41618360359985623	0.032157645103997524	-0.039989857801224986	-0.015024558837157538	0.8502773484946861	0.2650896286478265	0.04329037602314495	0.31596109959505825	-0.02556836455339665	-0.023928506266427025	0.05982739513490154	0.017028061865401414	-0.00969589580839155	0.00025894376970304997	0.023207292182807475	0.01774994455543341	0.009330170152557125	0.010537343933909937	0.009009840552419638	0.007800019891695437	0.02213454564114055
25	2	0.45633129302341596	0.04897820404568068	-0.03582400469238477	-0.19170023992044355	0.004880794216703755	-0.01724749447001575	-0.07747103570285993	-0.04411498202142637	0.8607742364843235	0.2823262507497179	0.05315030925189555	0.29657270109661404	-0.02212034159793507	-0.015390552287520131	0.04188855556480645	0.00994233224384601	-0.02475452042510421	-0.00323568977641646	0.0351484521093007	0.00769216597369401	0.00903182243805075	0.01349254758950392	0.00758891217082964	0.00111577008857731	0.01063143340363093
26	1	0.4748376363591582	0.033638644598349	-0.02297730823562816	-0.07252156700047625	0.22466990980222734	0.047562628980966776	0.024383037035607076	0.01565185299100305	-0.020986072303391112	-0.03607028355474204	-0.03232563575170235	-0.009045502093616237	0.013701872386248938	-0.000915146025621225	-0.005499888819163238	0.007308519561940363	0.03499772834701891	0.0011579321177162874	-0.004040476889022262	0.004619477344511275	-0.019833039627813076	-0.012645022527834138	-0.007221283042726475	-0.0026517612337364	-0.005780458072043588
26	2	0.4053221226530151	0.08213595664893819	-0.03223005995318337	-0.18939610788136257	-0.24026303340919264	-0.008618846899991291	-0.017769383303203528	-0.01647471385210866	-0.0091079005646592	-0.01675796480124708	-0.02147044463224676	-0.0314604274024191	0.017790905521041	0.00876426747156848	-0.02594399122076311	-0.0006838770847467459	0.01825100942416703	-0.00273949275201792	0.00925066461080667	-0.00668790173530399	-0.0206377855818221	-0.0095857860838804	-0.009025938541424031	-0.01050951288512548	-0.01899318365256182
27	1	0.47691955285228654	0.019123533391837214	-0.025389552433836362	-0.09165494303861098	0.2207430246938284	0.046510901590928536	0.012718993216481888	0.019369817412710724	-0.03841013745465084	-0.05574806266987031	-0.05614195408829746	0.009824504695373562	-0.05211348173014881	-0.06040209125504972	-0.013233798103713062	0.049085982750741414	0.11114035904937217	0.017579611860283964	-0.054693622672605975	0.12395587739855132	-0.09415385471704106	-0.07272746219486564	-0.062207268469290825	-0.01792055499376509	-0.14322003270253456
27	2	0.43131693895048756	0.05073352783724809	-0.0314312619039462	-0.16792716342020658	-0.08369599815021685	0.010003573121564139	-0.01502861491657414	-0.00212565135792514	-0.030652973561994912	-0.04301005618761067	-0.04884098699193648	-0.004509392379856971	-0.04962316516116054	-0.05405748375229798	-0.026523469634517037	0.04387230612357151	0.09998804254744484	0.014985753549247161	-0.045877898014122745	0.11650794598910555	-0.09438027584103759	-0.07054227249958117	-0.0632488481178414	-0.022870731088413098	-0.15173833586377025
