user_id	u0	u1	u2	u3	u4	u5	u6	u7	u8	u9	u10	u11	u12	u13	u14	u15	u16	u17	u18	u19	u20	u21	u22	u23	u24
10	-1.1006374411541229	-0.5163105076610857	-0.6154574835378668	-0.143161512126037	0.0951227490144662	-0.085595191149371	0.0130393519514588	1.1201563067156282	0.1236921042324282	0.5403191535712408	0.030415446126368	-0.5974647322318294	-0.9304009771350702	0.0534445776574112	-0.4873628801981227	-0.4605360451689695	-0.0367872906215144	0.1529454329158349	-0.1480407371041204	-0.6041897553376372	-0.5039923751462247	0.0344879585444846	-0.6533199318754788	-0.910943469190158	0.0192743163080116
11	-0.5960506931139343	1.002401586498446	-0.1049248710215167	0.8754435042776119	-0.1403470854533286	-0.5454912488645447	-0.6602698010342651	0.1852387812575428	0.1523772372351771	0.5833463759529011	-0.1704094246559049	-0.0471105900447579	-0.89387763160804	-0.1764747519616636	-0.1261346998507558	0.0425813618830837	0.3811887402695813	-0.0959414509926529	-0.2238619017867242	0.5900812193058134	-0.3285821744397987	-0.0738092314058006	-0.4779850230345653	-0.4653519864388402	-0.1949216888144701
12	-1.3012196072816586	-0.7394806100844804	-0.4473245283357693	-0.0609631731107697	-0.965327242755001	0.5021432918845059	-0.7908924738322485	-0.0474447859699931	-0.3464159774011767	-0.6541027169341944	-0.0758457332550049	-0.2388180053946344	0.4262429383163681	-0.389361550409393	0.1562320146267068	-0.481396816438346	0.5789421693502355	-0.6649598928130371	0.4229238352400226	0.1349790394542496	-0.3546273215882241	0.1549515640311549	0.1338101369487883	0.2055623931642995	0.1616438888726492
13	0.7139730741035168	0.4834463082766055	-0.3427134616831795	1.1051973772990604	0.6070267121497538	-0.2930675747047497	-0.2951215174528505	0.6092604720349379	-0.0097356065812942	0.1293756066987281	1.0062654480952788	0.5465443941793365	0.2986945150523617	-0.3825103054624027	0.1989505798051516	0.1414882483987467	-0.0824470547497466	-0.4973274022792017	0.3882359839476337	0.0180551810544247	-0.3016886775874552	-0.0776840766088363	-0.3411765675585214	0.170725729567765	-0.5897556160208781
14	-1.0502784894414767	1.4006688694292484	0.2880658318285508	0.3330629672592049	-0.5799707780954393	-0.4819746786384417	-0.0248166913230139	-0.2905703995824094	-0.6867866947599691	0.1074818243638146	-0.6225875591486407	-0.0054999805550381	0.7037036048091192	0.2191511248041415	-0.4288970171533662	0.0530622211955208	-0.6673588483075148	0.5014892767813822	-0.0085233833459277	-0.6938085971595368	0.4496138697760222	0.0372842652922203	-0.3204946251220007	-0.5461073383549502	0.1561779585653394
15	0.5126496346374574	-1.2552231890263426	-0.3815203931061409	1.0796577452093763	-0.2424295325096112	0.149767120309829	-0.3146636177786382	1.214529828197169	-0.1378933339191898	0.0911491407531115	0.0262002758597086	-0.3805942761294408	-0.060463495459509	0.0259130227858988	-0.1550727035667375	0.2738730383734358	-0.25780505563341	-0.0357744571343881	-0.2797278959643796	0.5119848016761818	-0.334097718115996	0.1656564797475362	-0.534593628264707	0.0681144071989447	0.0686550496598204
16	-0.6942049329227353	0.9512804863508	0.6776441522829691	-0.9573671432927996	0.7191111784872302	0.285239978036602	0.1660169604169724	-0.1308790844121377	-0.0617231371617068	-0.0739191884980074	-0.4371196589206493	0.2061667429281292	-0.6654912224636198	-0.2097065166356699	0.0387620772012629	-0.0376333145599807	-0.2936280596520013	0.1174618525795226	-0.979578779957492	0.4288286986761309	-0.4027628892778372	0.0101441433710942	-0.003223579971932	0.2925164033621019	-0.0568235043095091
17	0.2149688399536288	0.5516140365779318	-1.1171363875343334	-0.4119993096155502	-0.0739743075712887	0.9420749622245684	1.0223474417404874	0.4839040040925333	0.6879832884362	-0.2832423343171341	-0.275273864579983	0.2178957368785812	0.2611061904921242	-0.0299532002254692	-0.7054778770641792	0.1138936969572858	0.4253224755121323	0.0511358865743008	-0.595774327082844	0.0468824012015146	0.3828231199119489	1.014274668303822	0.1051922974036064	0.0970276773231524	0.355561055137756
18	-0.1990644965015279	-0.5785701184146246	0.6265689557898612	-0.3184414556736877	0.9812129401794186	0.8037873079908493	1.0107096896251926	0.095693444022003	0.2672659424441363	-0.5526740441074411	-0.0606906117069311	0.1422865791339477	0.222749759144124	-0.551919335465817	-0.2417905113706447	0.489978345642491	0.457234026115549	-0.5232176573649826	0.362367888675387	-0.3384230404049062	-0.2566145814930078	0.1273828273256739	-0.5708256599406435	-0.729248995541542	0.5886913426082553
19	0.1065460805678424	0.412026250983535	-0.6539072672195048	-0.0992201512124876	1.4903081843244972	-0.6061464607387228	-1.05135711161127	-0.0884802681912896	0.0686442972783912	-0.1300572896135678	-0.4090436276891472	0.1191430079723493	-0.1544100589859642	-0.2899760715175992	-0.1856253323481813	0.0958776115694078	0.6512735925761146	-0.2151788884879118	-0.321173065911394	-0.1975082924285328	-0.156896982172027	0.1691112331289692	-0.3758529721301833	-0.2584032338829071	0.2333694025717279
20	-0.8481775754397457	-0.7179771848483645	-0.5716593352175242	0.4900563957032734	0.2111613418446842	0.0675101106250282	0.1047838013272575	0.2277908292166078	0.1367861782304215	0.545709773762289	-0.9500966384562488	0.3423358521402778	0.22090096018892	0.6873689312170675	0.1685432148022732	0.2574523590164665	-0.4229464623364915	0.288746102505977	0.5223075276061304	0.6714769751029973	0.0388263263570785	-0.5088630252027531	0.2251817465279596	0.5417439426967908	0.0366328630276587
21	0.237506030960442	-0.9873040866070412	-0.522427981563765	0.7657773305358462	-0.8364262722829103	-0.7498765237302787	0.2156831488716972	-0.0730839087289535	0.8305414241197433	0.2223776123915161	-0.2280020937392522	-0.1488475876050541	0.4441313912707473	0.4372845295162406	-0.2913825950643095	-1.0801968805844475	-0.3323977702008474	0.4549647385545495	-0.1922646973007221	-0.3574515230391492	0.7255377599729784	0.8709285830545404	-0.7223413527827087	0.1334260890577613	-0.3390904382872515
22	-0.6704762736546492	-0.6091250798984748	1.0523097389553782	-0.7686213703441678	0.9771280656803232	-0.0903980712641747	0.0452044451208201	-0.7661686231741527	0.3899613948328657	-0.1401159338581096	-0.3140189318039106	-0.30092888298192	0.0218125554453938	-0.1155213221229344	0.3952960252566061	-0.9580355749342389	-0.2676404689345433	0.6965951336268148	-0.872699339574323	0.5428988895946391	0.1944859066710529	-0.1484911197755225	-0.7528799291709948	0.3058510569910611	0.5299580607212008
23	-0.3212944372228922	-0.5065311860400717	0.1479572861340142	0.8971336729228843	0.2466156099923695	0.6930847405240801	-0.2660730782229248	-0.4883929483697816	-0.0706357458523555	0.2912766510816006	0.5382164623636091	0.4438066694125109	0.991219714626464	0.5618281052564478	0.0548782176181152	0.1323503024565463	0.0095669689054926	-0.1491311616699036	0.1027809344660162	-0.201610674185724	0.5320435077268363	0.287167165617092	-0.2093743562739036	-0.0136024385776467	-0.3901799386549154
24	-0.2628441632463204	0.9217620292124196	0.2721388645187883	0.2347883787564159	-0.5481642527024342	0.1195946266890656	0.7694563481262406	-0.6506374662065151	-0.1050141708436493	-0.1613525772504534	-0.0098260988695958	0.4678140827227303	-0.3438763978861625	-0.852735533470957	0.9021594056106672	0.6906688353227953	-0.1486558317176628	-0.1760237311948132	0.208146821466794	-0.5644082523544119	0.6464381226890594	0.38018502605744	-0.4764099841714723	0.536611673478377	-0.2151771383256477
25	-1.2910719520795104	-0.182506484952089	0.0214297019307064	-0.4163538272379129	0.9435995220688688	-0.4296706421353816	1.0467140955533394	-0.1979477435086657	0.3990552696983251	-0.5551966531198024	-0.2620836620869237	-0.6522031758552291	1.2723689375871396	-0.7805991467018464	-0.0893665653915886	-0.3994369683991681	0.0471441726716816	0.6365171490093751	-0.1575064647669421	0.0836826479630609	0.2089988064537657	0.4297176199614454	0.5608296738067686	-0.9599974133138398	-0.0021006863157053
26	-0.6562477429061457	0.9274229089923604	0.0169621933537116	-0.5621548992654574	-1.555276794687506	0.1379155739355225	0.0837287673915523	0.0060572579258741	-0.52611734263035	0.1949993672786795	0.0018550820652909	-0.3678460782658663	-0.0389760305898451	-0.7569227264902828	0.369242072378241	0.1589857709217051	-0.0127587018584765	-0.5224381887372344	0.1276985731440228	0.4957545736225593	0.1530447099198118	-0.5360833551276942	-0.2110489475670121	-1.0259190551748614	-0.2871564419008993
27	-0.9233344835539896	0.9707912717862006	-0.1921150909065514	-0.4415376360009241	0.3696748836792436	-0.8481302800607806	0.8858933064986076	0.152524078590797	0.049347536442586	-0.3562093604245738	0.0211831869742776	0.3408693387833423	-0.1199608941370339	-0.4223171023741578	-0.5692038790738927	0.8734118482810832	-0.9322119306362018	0.4925558606033771	0.4759041803780252	0.3430486716831332	-0.2336126028838079	-0.4656932458337611	-0.2119370542959763	0.622938961031266	-0.2329370980903788
28	1.1652539738136043	-1.448287909374747	-0.3626705448697306	-0.0270624154909908	0.2054018123538264	-0.7162580371686205	0.4762875428429275	-0.6297153391975281	-1.1221447798899469	-0.1059275430459679	-0.0877318505336598	-0.6789739443605254	-0.5975501033615636	0.4020418447072704	0.3557800648864097	0.466459886034522	0.3023397936652615	-0.0196595751042467	0.3781412134972293	-0.3224199993140694	-0.1823685975013207	0.4020277501243384	-0.1271693333962082	-0.3083883858905349	0.2000110497705715
29	0.6184408411335868	0.6539230575053823	1.1125221138599335	0.0921439290259246	-0.0104140887212261	0.7631703110455097	-0.5598523168186773	-0.2917368331308436	0.0932593317366788	0.2928564296674267	-0.9485098310552932	-0.0304263981944454	0.0290084973781861	-0.3317461783561137	-0.2330077535923954	0.4704489376729722	0.2926659592729631	-0.7933025939229374	0.0303735997504935	-0.0552738277406002	0.0448947817283372	0.1797933121412175	0.046727945146898	0.1444007803311179	0.0697687812969667
30	0.0865979078028163	0.2994086433729745	0.4582310854548866	-0.6822761320951517	-0.6768925926196367	-0.2624630467044046	-1.2285227369793257	0.7811822742311358	-0.3868261538622289	0.0422679257590574	-0.3256650226791577	-0.4068459464368136	0.3313264371289525	-0.4771905830932128	0.0306581232127601	0.2626788350193673	0.4277719984496647	-0.6615532101448811	0.0283360029934054	-0.1093757261552539	0.9052756344238186	-0.1085672995100379	-0.1159930807606441	0.2072509572662955	-0.0597638067992284
31	-0.909724311983271	0.7851667714835397	-0.0569390483548954	-0.98384488706042	0.6676590731671781	-0.9482930532559102	0.0548357849349442	0.2461212283151366	0.1087888047314037	-0.2510590959002049	-0.4520282314301498	0.5638054346463112	0.3563953596943289	0.3964152558582255	0.0135466089935508	0.1738951373873285	-0.6210418262591895	0.2711684456379772	-1.1566161876545025	0.4044704680668409	0.3189596552849441	-0.12957163455412	1.0394273011188446	-0.0623722964096461	-0.2200438275519999
32	-1.0719031163051282	1.254323583126957	-0.2422496554272916	0.6274756652725529	-0.3481646393197117	0.0354885959241249	-0.7211520987402127	-0.144178942177133	-0.162142239929224	0.0599221537521178	-0.2756192434853004	-0.3176272812224512	0.3187806938971045	0.496548266318072	0.7205072554347258	0.3422779398309137	0.1930263863694682	0.6947210957795675	-0.0631709803269115	-0.2292022808696943	-0.234875471501534	0.0590947191247763	0.3462392393781254	0.1824664830493115	0.1920357716270013
33	1.521423551800193	-0.0216006077245338	0.0534368841453254	-1.3528269856341772	0.0810338110072649	-0.3126834724483907	0.0110886233549177	-0.4862840903954108	1.3713116297278067	0.1789749782725631	-0.8034988247073674	-0.302508766806433	0.6845380182633602	-0.1035179565297578	-0.7797248746489052	0.4664286736004882	0.0873312261259262	0.1610442912395426	-0.3510467687502934	0.0192559006719764	0.0054652567216984	0.2273533795787075	0.2311959432654186	-0.1736288884383624	-0.4693190223326438
34	-0.3904546291222933	1.1229074641037788	0.1498720046361928	-0.6441972248818801	0.7558412600587766	0.0060351680756582	-0.1982073717419581	-0.7841625039997793	0.1380022843179117	0.3122043702797244	0.7982997440006167	-0.1769304353313076	0.0107637269564952	-0.4977013674100201	-0.415022502033869	0.254423324768198	-0.3907853468242857	0.2353410705161354	0.863781393452142	0.2138206104722195	0.0129907263706026	-0.2072842276075314	-0.1438484595094073	0.2583625350188138	-0.9867944542027248
35	-0.1924741261778373	0.895051002125032	0.1124459614877006	0.5121994205901204	-0.4855775659257428	-0.0876322393584739	0.5462550198962148	-0.6444020905209806	-0.5295273504237497	-0.421875910992427	-0.3628890632480093	0.6903935427083422	0.6564440478524649	-0.1288294405054459	0.9818227658023512	0.6513249941504063	-0.2050775041137641	0.4498414178036551	0.2568223727067161	-0.5449861746544472	0.0016159990362293	0.6140442648653814	-0.0685095818699681	0.3825650627419079	-0.3765957318504156
36	0.6331542740212894	-1.1636144301542344	-0.4675000892169754	-0.0836883768577715	0.4896710544929885	-0.2959868518645997	0.6718802825250336	0.9239566346092808	-0.4598367982956601	-0.3807011995276051	-0.0227478723014339	0.0787844446122794	-0.0338217920666268	-0.2489817447509177	-0.5127533576041301	-0.049078455052809	-0.738424617662055	0.0660437892085372	-0.0174482356571626	-0.5332002297937138	-0.0106882193188281	0.8522886847622877	-0.0672227252889739	-1.149574913589826	0.2801763856682299
37	0.3017545681016129	0.4256934978227669	-0.7154204570058523	0.0884032935359058	0.6669129545929703	0.5005871686491894	-0.1871520920364457	-0.7135992762268426	-0.1311758179674887	-0.4788024182832019	-0.4737118418863728	0.3947315819183691	0.7119404945858762	0.5929104969829427	0.1622422996155778	0.4880605041560262	-0.7701676093139578	-0.2001735109093389	0.1175438454195729	0.2942345310635748	-0.0204807643587602	-0.4169629090728697	-0.4060964653659507	0.7490870394012721	-0.2143418851283055
38	1.2443847011076103	0.1745500749878097	-1.0696562647243275	0.2892441583210349	-0.2787568550159218	-0.2300111743101064	-0.1384246354728979	0.2470693990959734	-0.444176534995393	0.5886400879098884	-0.6645611593488414	0.0509088652154597	-0.5215512273186285	0.2562628714431467	0.0882539640812516	-0.4188018521320272	0.6741467677883268	0.2669986100619965	0.0358818923445566	0.9938529484587934	-0.1188735454318402	-0.6315893978577596	-0.1328323444987767	-0.7992442040461364	-0.5596607587167906
39	-0.9681913115929424	-0.8366228006317193	0.5041661168294894	-0.8120811953831648	-1.0246982006555607	-0.6237771758542855	-0.3737673433272693	0.3572818644814664	-0.2689588713301943	0.5236691004310811	0.8732245936046795	0.2081516093129459	0.1624416849382137	-0.1753698466813665	0.3931532937094656	-0.3205059316581812	-0.0084197573715699	-0.6047455172550706	-0.1316567712174275	-0.2853626785369381	1.3384483049032505	-0.2505484195472536	0.1322449084741576	0.5373283353872569	-0.1920408232957436
40	0.455181594561948	-1.144310795847697	-0.2841655478284011	0.3581741149940616	-0.6464582010747476	-0.2882304450316946	-0.2418182888987037	-0.3416223740493582	1.339925367554123	-0.5026947965228615	0.3118388150925592	-0.4518500876113294	0.7031280096712118	0.7157435672865725	0.343919331727596	0.1945203572629095	-0.0070489334993777	0.758254473769316	-0.018655635085137	-0.2278976570863347	-0.0326824699107069	0.0856008279182185	-0.159563561180633	0.0192155248954103	0.1885978110426265
41	0.0888109861232374	0.8659183451173111	1.2546289402188049	-0.2020519920674959	0.3833366519516802	0.2586044186877821	-0.8218888355051359	-0.805588976791495	-0.1961525697217383	0.3661018581222865	0.6567303769278118	0.0585871058663109	-0.2670326880619625	-0.1976364575246814	-0.3827371897938575	0.2887546774794235	-0.0731068220341439	-0.1324435502631678	-0.3330587618741078	-0.0632541680358661	-0.1457872255835182	0.179482957225478	0.2257710707003661	0.1478465207508109	-0.157666758844918
42	-1.3595746996761289	-0.6340184490298937	0.3553138457950419	-1.3419634087891734	0.1104487319244638	0.1938759375427543	-0.504418125322937	0.1884626800557619	-0.6171350536441196	-0.4168142279539105	-0.5468170092274598	-0.2382725172751223	0.2407779237408824	-0.3710240876422849	-0.1447123373492427	-0.4831679563031076	0.6908293483920689	0.0192285978834236	-0.1820369269229307	-0.0296932500492479	-0.5948725900007117	0.4487834240830278	0.3236198186675672	0.0997798519549752	-0.0303282262212152
43	0.8929906869786505	0.1958582598251422	-0.8680136130353334	0.7758622113341693	-0.4098050779692844	-0.2361519972687634	0.2368267422735116	0.8355893034137678	-0.2688443151123038	0.164693181867204	0.9253228478676228	0.6335048014139816	0.0635901601701482	-0.4916105674427043	0.1101948516385521	-0.5561992713971191	0.2830648447895188	0.2371595877576501	-0.2131600270233559	-0.1977899905482227	-0.5154453406296753	0.1493632755026194	0.1290163365061095	0.4370997750932669	-0.7196160022909077
44	0.327949187693844	0.9330498094234976	0.1671192988274286	0.4263116334255925	0.1716960353029638	-1.4623161888947336	-0.1623033290332621	-1.0757054133314354	-0.1620589695305251	0.0169424236353786	0.2097667328480748	-0.5219422152583071	-0.2617356293496574	0.7867122272847705	-0.6732904508228021	0.860976041501979	0.3316534476541938	-0.7414823151238308	-0.3172325732494639	0.5519238347252736	-0.3112417096908272	-0.0499825304297873	-0.4011792659767837	-0.6977787941926036	-0.7162711027527594
45	1.4945325423272682	-0.1378790339028211	-0.6889522244034479	0.4668820741204603	-0.1463371254982054	-0.1307210450466394	-0.9215958816375112	-0.0674787560262631	-0.2500626810643945	0.4253596404702197	0.617263596215458	0.4577404079351564	-0.0052209051810714	-0.0903421230101847	-0.0901070321033808	-0.1193379644173096	0.1531924079657276	-0.1664377685844933	-0.1155468935797262	-0.0042869513053186	-0.1651835156729407	0.3373208683156979	-0.0845753284639157	0.0602594414425967	0.0381842988832637
46	-1.4301002254051884	-0.3847721405011525	-0.5371744452682266	-0.0924797199049287	0.7795995704039127	-0.065838008145479	0.0115072627095864	-0.1976552128128565	0.5732015693320955	0.0155823068053773	0.0560601001444631	0.0291653318431897	-1.0998535803412477	0.0504342256363955	0.2724426948722133	0.3618718576363193	0.1032890888014528	0.4170377134743544	-0.4538910992573364	-0.4051750379865555	0.0429460840871993	0.2083091995562047	0.6498600312847492	-0.5302245061345019	0.066802539564598
47	-1.6982637422207931	-0.5782323202237003	-0.8984479143705498	-0.9796862226482144	-0.6786420692851166	0.7843531380530868	-0.1222439708783016	0.2004224059138088	0.1971098007778084	0.3571244398825859	-0.4486348019737483	-0.2570893288081965	0.2439662294105372	0.4631597590565914	0.2880109343450289	0.2732016838077048	-0.4939121183857344	-0.3749297308570052	-0.2695620448650109	0.3808575863865543	-0.4236194154722655	-0.1592821256672361	-0.4067830898076107	-0.228056445098518	0.0157791103163398
48	1.45896476788066	0.1908992132865218	0.4986186681479633	0.1879847999191392	-0.2948144673352151	-0.2625925446777852	-0.4043637446924755	1.3423365633008555	-0.485546993008742	0.7709421138379299	0.5565251624909514	-0.0609687444517128	0.1894999281796439	-0.1222868413450384	-0.1704563293879107	0.098852131201671	0.095240540508227	-0.0948695345387052	0.0228498632372329	0.3210313955189106	-0.2119159077375521	0.2551969682110955	0.0187768242115628	-0.11868187636485	-0.2588087245137363
49	-0.3649792584856472	0.8455685322689066	-0.2055456536049196	-0.2981885625308264	1.1662288205600166	0.4316561292410696	-0.6902171085780913	-0.1963090469613292	-0.0182211627754238	-0.724839259489387	0.2626360097286304	-0.1817939635960922	-0.2683562896443008	0.3520047728465404	0.6949711418184406	0.1486753023573953	0.4371878267925471	0.5566098712055405	-0.3520451276863736	-0.4141208594614403	-0.1302637385310529	-0.1394766039482322	-0.4647268502865955	-0.2343265836077605	0.4122364574129048
50	-0.787722793474335	-0.5070887318367973	1.1013136569162951	-0.5398057238894598	-0.4021349458794229	0.4366494766757786	-0.7213917244227137	-0.2478163276576291	-0.3479653618407081	0.1923871868553596	1.0814671442934152	-0.3595502983274972	-0.2240987828143028	-0.1248246761376758	-0.5163557469209958	0.1424770367600492	-0.0321803319274779	-0.0917069036513426	-0.1740291050397253	-0.1017252148742447	0.0025806873739705	0.2973849003916797	-0.0520120821548996	-0.086109952916002	-0.3752825438866065
51	-0.2132137266336333	-1.0672575240853233	0.3063827709174225	-1.345204833169541	-0.2144217144638055	-0.6617821854108539	-0.1020949390203793	-0.1493878188033063	0.6631707499998145	0.4032810465352092	-0.2401944478028695	-0.4947342449921089	-0.4346153774000006	-0.3288028030731583	0.552592829771402	-0.7618516697573751	-0.1541049384667802	-0.4018499264432174	-0.1570655601237872	0.3808152786895471	-0.1474592494033313	0.0083655359904117	-0.577282822762288	-0.8880277443483038	-0.6841238439743818
52	0.8393789151665346	0.6071736337457274	0.5500121433446421	-0.0050340580782857	-0.8333951124009197	0.4865691815269084	-0.1106961546977743	1.0240586774317382	-0.3458774140651232	-0.1708420419516216	-0.3569973554605287	-0.3871352351982788	0.9307632367660964	0.5300913704960514	-0.572846289484181	0.0388872432481267	-0.6737352643203303	0.0935729072729522	-0.1274183456799387	-0.5060208744692346	0.0129815175020297	0.1115025774814343	0.0481218719540354	0.0484519694748868	-0.015075787863284
53	1.4420377488703855	0.0404394033029672	0.325991416821496	-0.8469087348785581	0.2180407058836671	0.7061535327462094	-0.4299257149980551	-0.2276239480809594	-0.7608552832260715	0.3219014984545646	0.2411353537841601	0.2485183192177414	0.1416557841175723	0.0663635199733994	-0.1978534677372281	-0.1159855766308486	-0.1143557878774146	0.3403781897743884	0.4154133542884966	0.1368434775861809	0.2060242285632307	0.1370508818281104	0.303569808609528	0.5043655056162694	-0.2705407225261506
54	1.5315290729524635	-0.1392901371876994	-0.3210930760920761	-1.0566952664291929	0.1447038145939832	-0.3406671817387733	0.510871629799262	-0.792584684093679	0.2760856348612141	0.4545434736649229	0.2686400714847927	0.3156800367106457	0.359061554631305	-0.8527746573376166	0.4048569943914036	-0.7545355769424122	-0.0344000229004658	0.8255865403199365	-0.2748326491030399	0.0060481060204307	-0.3291216071568214	-0.4517877915075961	-0.0574405310162311	-0.211244944674867	1.0193446258390753
55	0.7442960810838203	0.3230365407951057	-0.7702179607268149	-0.0077442838977865	-0.3836366086545538	-0.9135955029485466	1.243786835109292	0.7302708440579588	-0.4799703078194034	-0.150433215253754	-0.2540433936541422	0.5264620521515385	0.2001009205834617	-0.0601705167357752	-0.6513921362434412	-0.0479361159938377	-0.6377325917406114	0.7065689973169555	0.786804386630582	-0.5117213631542653	0.1342420125172712	0.5064704647573136	-0.6617518035417139	0.4093519018704173	-0.0700470360742323
56	-0.3784570190610468	-0.6652443688217555	-0.3676223261900856	0.9187150814553816	0.3539514036523581	-0.2007175608656329	0.2236847873079896	0.3465002788400759	-0.2290440007467994	0.8585703800744993	-0.6680101444152803	0.1232846338353051	-0.5063005878521968	0.4585929887496632	0.3806775518304146	-0.3603195559412785	0.417336943687803	-0.2206535490124725	0.2459396420796595	0.5982146657994788	0.7747372477684644	-0.1143127636725023	-0.8062564858014581	-0.1710310613214868	-0.1329334488481386
57	1.2792129413416289	0.2423088262010835	-0.7768602075929852	0.6579970639821782	-0.3088404717689384	-0.3023765556892507	0.2392830863692454	0.2722121879546607	-0.3986637079760851	-0.5166957266815402	0.7463775223076841	-0.9547792526484626	0.0778518077984346	0.23708545154336	-0.3819888926852011	0.3475174495184163	0.4497959229415432	-0.8216451312575508	-0.4618314039273386	0.3518883874697238	0.043984159504294	-0.7682929002861822	0.0799935170008442	-0.0112877919017577	-0.4672310398502281
